PermitNum,StatusCurrent,AppliedDate,AppliedYear,IssuedDate,CompletedDate,CompletedYear,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,WorkClassGroup,WorkClassMapped,Description,ApplicantName,ContractorIfNoApplicant,ContractorName,HousingUnits,EstProjectCost,TotalSqFt,OriginalAddress,CommunityCode,CommunityName,Latitude,Longitude,LocationCount,LocationTypes,LocationAddresses,LocationsWKT,LocationsGeoJSON,Point,LocationsGeoJSON2,Point3,Assessed Value,Address Without Unit Number,Cluster_ID
BP2018-01127,Completed,2018-02-02,2018,2018-03-22,2019-05-27,2019,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,4-plex c/w detached garage,,CALGARY TECHNOLOGY HOMES,CALGARY TECHNOLOGY HOMES,4,"$1,151,238",,#1 1816 17 ST SW,BNK,BANKVIEW,51.03728675,-114.1014138,6,Titled Parcel;Titled Parcel;Building;Building;Building;Building,1814 17 ST SW;1816 17 ST SW;#2 1816 17 ST SW;#1 1814 17 ST SW;#2 1814 17 ST SW;#1 1816 17 ST SW,"MULTIPOINT (-114.10141381840555 51.037286753947264,-114.10141381141915 51.03721823409755,-114.10106263509584 51.037207984332646,-114.10134008606911 51.03728564024684,-114.1010816708815 51.0372870506794,-114.10134938109141 51.03722616500683)","{""type"":""MultiPoint"",""coordinates"":[[-114.1014138,51.0372868],[-114.1014138,51.0372182],[-114.1010626,51.037208],[-114.1013401,51.0372856],[-114.1010817,51.0372871],[-114.1013494,51.0372262]]}",POINT (-114.10141381840555 51.037286753947264),,,,1816 17 ST SW,205
BP2020-10686,Completed,2020-08-06,2020,2020-12-17,2021-09-01,2021,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,Rowhouse,JOHN TRINH & ASSOCIATES,,GREEN CEDAR HOMES,4,"$898,546",,301 7 AV NE,CRE,CRESCENT HEIGHTS,51.05846412,-114.0574644,2,Titled Parcel;Building,712 2 ST NE;301 7 AV NE,"MULTIPOINT (-114.05746440241332 51.05846411934036,-114.05739014152292 51.058707974807724)","{""type"":""MultiPoint"",""coordinates"":[[-114.0574644,51.0584641],[-114.0573901,51.058708]]}",POINT (-114.05746440241332 51.05846411934036),,,,7 AV NE,206
BP2017-02237,Completed,2017-03-10,2017,2017-04-28,2018-04-02,2018,Commercial / Multi Family Project,Building,1508 - Apt Fourplex,Apartment,Residential,New,New,New,"Sunlata 16, 4-plex (Pie)",RNDSQR,,,4,"$1,067,611",,1610 16 AV SW,SNA,SUNALTA,51.0387407,-114.0979564,5,Titled Parcel;Building;Building;Building;Building,1614Q 16 AV SW;1616 16 AV SW;1614 16 AV SW;1610 16 AV SW;1612 16 AV SW,"MULTIPOINT (-114.0979563549623 51.03874070192044,-114.09795860102669 51.03889299530673,-114.0979729223619 51.038800928314764,-114.09783806703264 51.038897851845846,-114.09789104314588 51.03879172849664)","{""type"":""MultiPoint"",""coordinates"":[[-114.0979564,51.0387407],[-114.0979586,51.038893],[-114.0979729,51.0388009],[-114.0978381,51.0388979],[-114.097891,51.0387917]]}",POINT (-114.0979563549623 51.03874070192044),,,,16 AV SW,207
BP2018-14237,Completed,2018-10-25,2018,2019-02-15,2020-12-29,2020,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,Part 9 Group C (9.10.15/9.10.14) 5 Unit Rowhouse,CAMBRIDGE HOMES,,CAMBRIDGE HOMES,5,"$1,232,218",,2828 1 ST NW,TUX,TUXEDO PARK,51.07772977,-114.0646831,6,Titled Parcel;Building;Building;Building;Building;Building,139 28 AV NW;2828 1 ST NW;2824 1 ST NW;2822 1 ST NW;2826 1 ST NW;2820 1 ST NW,"MULTIPOINT (-114.06468307129447 51.0777297656008,-114.06477142693323 51.07770290045701,-114.06477301386951 51.07759253323545,-114.06477396290002 51.07752611692813,-114.06477268830449 51.07761488176877,-114.06477472909587 51.07747184578392)","{""type"":""MultiPoint"",""coordinates"":[[-114.0646831,51.0777298],[-114.0647714,51.0777029],[-114.064773,51.0775925],[-114.064774,51.0775261],[-114.0647727,51.0776149],[-114.0647747,51.0774718]]}",POINT (-114.06468307129447 51.0777297656008),,,,1 ST NW,208
BP2022-01946,Completed,2022-02-08,2022,2022-05-06,2022-09-06,2022,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,3 unit Rowhouse,,CARDEL HOMES,CARDEL HOMES,3,"$771,776",,819 SHAWNEE TC SW,SHS,SHAWNEE SLOPES,50.9237967,-114.0865605,3,Titled Parcel;Titled Parcel;Titled Parcel,819 SHAWNEE TC SW;815 SHAWNEE TC SW;811 SHAWNEE TC SW,"MULTIPOINT (-114.08656047381608 50.92379669861852,-114.08666791059795 50.923792123968134,-114.0867787409385 50.92379204165823)","{""type"":""MultiPoint"",""coordinates"":[[-114.0865605,50.9237967],[-114.0866679,50.9237921],[-114.0867787,50.923792]]}",POINT (-114.08656047381608 50.92379669861852),,,,SHAWNEE TC SW,209
BP2018-02546,Completed,2018-03-09,2018,2018-04-10,2019-01-14,2019,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,4 Unit Rowhouses 9.10.15. and related detached garages 9.10.14.,BMP CONSTRUCTION MANAGEMENT,,,4,"$924,593",,2401 32 AV SW,RIC,RICHMOND,51.02478236,-114.1146915,5,Titled Parcel;Building;Building;Building;Building,2403 32 AV SW;3303 22 ST SW;2401 32 AV SW;3305 22 ST SW;3307 22 ST SW,"MULTIPOINT (-114.11469153591193 51.02478236448108,-114.11460123045151 51.024734843265215,-114.11460078131066 51.02474346489289,-114.11460121065797 51.024726815422056,-114.11460213677879 51.02472086328761)","{""type"":""MultiPoint"",""coordinates"":[[-114.1146915,51.0247824],[-114.1146012,51.0247348],[-114.1146008,51.0247435],[-114.1146012,51.0247268],[-114.1146021,51.0247209]]}",POINT (-114.11469153591193 51.02478236448108),,,,32 AV SW,210
BP2019-03406,Completed,2019-04-02,2019,2019-04-23,2020-04-13,2020,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,Highland Park Rowhouse (non-stacked 4-plex),AMAYA ARCHITECTURAL DESIGN,,,4,"$840,566",,3807A 2 ST NW,HPK,HIGHLAND PARK,51.08630471,-114.0668365,5,Titled Parcel;Building;Building;Building;Building,3809 2 ST NW;3807A 2 ST NW;3809A 2 ST NW;3809B 2 ST NW;3807B 2 ST NW,"MULTIPOINT (-114.06683645526677 51.086304705880075,-114.06687122876012 51.08624771845699,-114.06686937040313 51.086265564015044,-114.06686937897082 51.086271506182065,-114.06686747259029 51.086256045039825)","{""type"":""MultiPoint"",""coordinates"":[[-114.0668365,51.0863047],[-114.0668712,51.0862477],[-114.0668694,51.0862656],[-114.0668694,51.0862715],[-114.0668675,51.086256]]}",POINT (-114.06683645526677 51.086304705880075),,,,2 ST NW,211
BP2019-07616,Completed,2019-06-17,2019,2019-10-08,2021-03-25,2021,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,6 Unit Residential Row TownHouse - Aldebaran Enterprises,ALDEBARAN ENTERPRISES,,,6,"$1,750,862",,2100 17A ST SW,BNK,BANKVIEW,51.0363678,-114.102732,7,Titled Parcel;Building;Building;Building;Building;Building;Building,2104 17A ST SW;2110 17A ST SW;2100 17A ST SW;2108 17A ST SW;2102 17A ST SW;2104 17A ST SW;2106 17A ST SW,"MULTIPOINT (-114.10273200943176 51.0363678033187,-114.10250736348372 51.03624688168074,-114.1025063327703 51.036451803913316,-114.10250596760412 51.03628629396525,-114.10250404496033 51.03641007550561,-114.10250394882624 51.03636650227679,-114.10250768098288 51.0363261619996)","{""type"":""MultiPoint"",""coordinates"":[[-114.102732,51.0363678],[-114.1025074,51.0362469],[-114.1025063,51.0364518],[-114.102506,51.0362863],[-114.102504,51.0364101],[-114.1025039,51.0363665],[-114.1025077,51.0363262]]}",POINT (-114.10273200943176 51.0363678033187),,,,17A ST SW,212
BP2018-12392,Completed,2018-09-14,2018,2018-09-24,2020-08-28,2020,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,"M2436 4 Plex: 3 storey, 4 residential units",MP REAL ESTATE VENTURES INC.,,,4,"$781,775",,#1 2436 29 ST SW,KIL,KILLARNEY/GLENGARRY,51.03191838,-114.1293794,5,Titled Parcel;Building;Building;Building;Building,2436 29 ST SW;#1 2436 29 ST SW;#2 2438 29 ST SW;#2 2436 29 ST SW;#1 2438 29 ST SW,"MULTIPOINT (-114.1293793929644 51.03191838291196,-114.12932255128644 51.03193879863643,-114.12913526224709 51.031867456254105,-114.12913517226205 51.03194280850202,-114.12931651551554 51.03186521515915)","{""type"":""MultiPoint"",""coordinates"":[[-114.1293794,51.0319184],[-114.1293226,51.0319388],[-114.1291353,51.0318675],[-114.1291352,51.0319428],[-114.1293165,51.0318652]]}",POINT (-114.1293793929644 51.03191838291196),,,,2436 29 ST SW,213
BP2019-08097,Completed,2019-06-24,2019,2019-08-14,2019-07-10,2019,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,4 plex home,QAA DESIGNS,,,4,"$400,000",,1814 42 ST SE,FLN,FOREST LAWN,51.03720985,-113.9726862,5,Titled Parcel;Building;Building;Building;Building,1814 42 ST SE;#1 1812 42 ST SE;#1 1814 42 ST SE;#2 1814 42 ST SE;#2 1812 42 ST SE,"MULTIPOINT (-113.97268622449282 51.03720985041713,-113.97259635930496 51.03724973485804,-113.97259637120919 51.037229552883645,-113.97256223718412 51.037228870644235,-113.97255796202495 51.03724905161768)","{""type"":""MultiPoint"",""coordinates"":[[-113.9726862,51.0372099],[-113.9725964,51.0372497],[-113.9725964,51.0372296],[-113.9725622,51.0372289],[-113.972558,51.0372491]]}",POINT (-113.97268622449282 51.03720985041713),,,,42 ST SE,214
BP2018-03804,Completed,2018-04-09,2018,2018-07-04,2020-07-15,2020,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,"Edmonton Trail Townhouses East Block: 3 storey, 9 residential units",CLEM LAU ARCHITECTS & DESIGNERS,,,9,"$1,543,511",,#101 408 27 AV NE,WIN,WINSTON HEIGHTS/MOUNTVIEW,51.07706496,-114.055071,10,Titled Parcel;Building;Building;Building;Building;Building;Building;Building;Building;Building,408 27 AV NE;#101 408 27 AV NE;#109 408 27 AV NE;#103 408 27 AV NE;#111 408 27 AV NE;#113 408 27 AV NE;#105 408 27 AV NE;#117 408 27 AV NE;#115 408 27 AV NE;#107 408 27 AV NE,"MULTIPOINT (-114.05507099026217 51.077064957204286,-114.0548663167967 51.07708483973337,-114.05486398967469 51.07722878364181,-114.05486573176881 51.07712109540286,-114.05486337837708 51.077266963114994,-114.05486280642467 51.077302211932626,-114.05486513267147 51.0771575218827,-114.05486166310199 51.077373203999585,-114.05486220769485 51.07733895305008,-114.05486453512535 51.07719526085541)","{""type"":""MultiPoint"",""coordinates"":[[-114.055071,51.077065],[-114.0548663,51.0770848],[-114.054864,51.0772288],[-114.0548657,51.0771211],[-114.0548634,51.077267],[-114.0548628,51.0773022],[-114.0548651,51.0771575],[-114.0548617,51.0773732],[-114.0548622,51.077339],[-114.0548645,51.0771953]]}",POINT (-114.05507099026217 51.077064957204286),,,,408 27 AV NE,215
BP2018-03799,Completed,2018-04-09,2018,2018-07-04,2020-07-21,2020,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,"Edmonton Trail Townhouses East Block: 3 storey, 8 residential units",CLEM LAU ARCHITECTS & DESIGNERS,,,8,"$1,652,818",,2802 EDMONTON TR NE,WIN,WINSTON HEIGHTS/MOUNTVIEW,51.07706496,-114.055071,9,Titled Parcel;Building;Building;Building;Building;Building;Building;Building;Building,408 27 AV NE;2810 EDMONTON TR NE;2802 EDMONTON TR NE;2806 EDMONTON TR NE;2812 EDMONTON TR NE;406 27 AV NE;2808 EDMONTON TR NE;2814 EDMONTON TR NE;2804 EDMONTON TR NE,"MULTIPOINT (-114.05507099026217 51.077064957204286,-114.05524749016384 51.07726998255304,-114.05524326253182 51.07712320998495,-114.05524536124419 51.077195899576125,-114.05524860692336 51.07730899725195,-114.05524227997545 51.07708903167124,-114.05524641855179 51.077232927583566,-114.05525016967259 51.07736301552151,-114.05524436386816 51.077161262796)","{""type"":""MultiPoint"",""coordinates"":[[-114.055071,51.077065],[-114.0552475,51.07727],[-114.0552433,51.0771232],[-114.0552454,51.0771959],[-114.0552486,51.077309],[-114.0552423,51.077089],[-114.0552464,51.0772329],[-114.0552502,51.077363],[-114.0552444,51.0771613]]}",POINT (-114.05507099026217 51.077064957204286),,,,EDMONTON TR NE,215
BP2021-20311,Completed,2021-11-26,2021,2022-02-18,2023-10-27,2023,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,New 4-plex with Secondary Suites.,TRICOR DESIGN GROUP,,CHANDAN HOMES,4,"$799,400",,#3B 202 25 AV NW,TUX,TUXEDO PARK,51.07528421,-114.0653281,9,Titled Parcel;Building;Building;Building;Building;Building Suite;Building Suite;Building Suite;Building Suite,202 25 AV NW;#3 202 25 AV NW;#1 202 25 AV NW;#2 202 25 AV NW;#4 202 25 AV NW;#4B 202 25 AV NW;#3B 202 25 AV NW;#1B 202 25 AV NW;#2B 202 25 AV NW,"MULTIPOINT (-114.06532813415014 51.07528421256819,-114.06525696755423 51.07542481505932,-114.06525595697198 51.07532520090323,-114.06525594371384 51.07537664888879,-114.06525703236902 51.07547089615747,-114.06518479863043 51.07546172202698,-114.06518377995206 51.07540702035095,-114.0651798777411 51.07531098570159,-114.0651855850617 51.07535112147156)","{""type"":""MultiPoint"",""coordinates"":[[-114.0653281,51.0752842],[-114.065257,51.0754248],[-114.065256,51.0753252],[-114.0652559,51.0753766],[-114.065257,51.0754709],[-114.0651848,51.0754617],[-114.0651838,51.075407],[-114.0651799,51.075311],[-114.0651856,51.0753511]]}",POINT (-114.06532813415014 51.07528421256819),,,,202 25 AV NW,216
BP2018-03489,Completed,2018-04-02,2018,2018-12-13,2020-03-19,2020,Commercial / Multi Family Project,Building,1508 - Apt Fourplex,Apartment,Residential,New,New,New,Part 9 Residential 2 Storey 4-Plex & Garage,SUPERIOR DRAFTING & DESIGN,,,4,"$764,100",,#1 139 24 AV NE,TUX,TUXEDO PARK,51.07407011,-114.0603696,5,Titled Parcel;Building Suite;Building Suite;Building Suite;Building Suite,137 24 AV NE;#2 137 24 AV NE;#2 139 24 AV NE;#1 139 24 AV NE;#1 137 24 AV NE,"MULTIPOINT (-114.06036962126691 51.07407010604526,-114.06028879244043 51.0739010966585,-114.06037261289056 51.07390176358711,-114.06037273374703 51.07399464499041,-114.06028891436729 51.07399493096835)","{""type"":""MultiPoint"",""coordinates"":[[-114.0603696,51.0740701],[-114.0602888,51.0739011],[-114.0603726,51.0739018],[-114.0603727,51.0739946],[-114.0602889,51.0739949]]}",POINT (-114.06036962126691 51.07407010604526),,,,139 24 AV NE,217
BP2019-11075,Completed,2019-08-16,2019,2019-09-04,2020-10-14,2020,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,3 plex rowhouse,BERESINA HOMES,,,3,"$900,000",,523 8 ST NE,BRD,BRIDGELAND/RIVERSIDE,51.0570093,-114.0435687,4,Titled Parcel;Building;Building;Building,829 5 AV NE;523 8 ST NE;833 5 AV NE;831 5 AV NE,"MULTIPOINT (-114.0435686778202 51.05700929616565,-114.04321961400787 51.05699427808255,-114.04331928236738 51.05701282292819,-114.04341715072371 51.05701315519568)","{""type"":""MultiPoint"",""coordinates"":[[-114.0435687,51.0570093],[-114.0432196,51.0569943],[-114.0433193,51.0570128],[-114.0434172,51.0570132]]}",POINT (-114.0435686778202 51.05700929616565),,,,8 ST NE,218
BP2020-16509,Completed,2020-11-10,2020,2021-03-10,2023-03-22,2023,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,4 Plex townhouse,,0,,4,"$837,660",,#4 4423 BOWNESS RD NW,MON,MONTGOMERY,51.06964625,-114.156745,6,Titled Parcel;Building;Building Suite;Building Suite;Building Suite;Building Suite,4423 BOWNESS RD NW;4423 BOWNESS RD NW;#2 4423 BOWNESS RD NW;#3 4423 BOWNESS RD NW;#1 4423 BOWNESS RD NW;#4 4423 BOWNESS RD NW,"MULTIPOINT (-114.1567450063336 51.06964624753384,-114.15694248223686 51.06954580134955,-114.1569225390438 51.06950896135521,-114.15687573589787 51.06962616897482,-114.15680855951125 51.06957511669051,-114.15700389567262 51.069567725674176)","{""type"":""MultiPoint"",""coordinates"":[[-114.156745,51.0696462],[-114.1569425,51.0695458],[-114.1569225,51.069509],[-114.1568757,51.0696262],[-114.1568086,51.0695751],[-114.1570039,51.0695677]]}",POINT (-114.1567450063336 51.06964624753384),,,,4423 BOWNESS RD NW,219
BP2018-08382,Completed,2018-06-27,2018,2018-08-20,2019-04-24,2019,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,4 Unit Rowhouses - New Build,URBAN INDIGO FINE HOMES,,,4,"$1,000,000",,2242 26A ST SW,KIL,KILLARNEY/GLENGARRY,51.0333615,-114.1250098,5,Titled Parcel;Building;Building;Building;Building,2240 26A ST SW;2636 23 AV SW;2634 23 AV SW;2242 26A ST SW;2632 23 AV SW,"MULTIPOINT (-114.12500977558074 51.03336149963574,-114.12485660173729 51.03331026894889,-114.12475135495374 51.03331002175137,-114.1249392063335 51.03330982107912,-114.12467553576387 51.0333101026597)","{""type"":""MultiPoint"",""coordinates"":[[-114.1250098,51.0333615],[-114.1248566,51.0333103],[-114.1247514,51.03331],[-114.1249392,51.0333098],[-114.1246755,51.0333101]]}",POINT (-114.12500977558074 51.03336149963574),,,,26A ST SW,220
BP2019-13761,Completed,2019-10-07,2019,2019-12-20,2020-10-30,2020,Commercial / Multi Family Project,Building,1706 - Rhs Rowhouse,Unspecified,Residential,New,New,New,Part 9 - Custom Rowhouse Development c/w secondary suite,,STONE WEST HOMES,STONE WEST HOMES,6,"$937,892",,#2B 460 19 AV NE,WIN,WINSTON HEIGHTS/MOUNTVIEW,51.0698338,-114.0528002,7,Titled Parcel;Building;Building;Building;Building;Building Suite;Building Suite,460 19 AV NE;#2 460 19 AV NE;#4 460 19 AV NE;#3 460 19 AV NE;#1 460 19 AV NE;#3B 460 19 AV NE;#2B 460 19 AV NE,"MULTIPOINT (-114.05280024842114 51.0698337996709,-114.05275222764655 51.069914791532746,-114.05273066173173 51.07002215619782,-114.05274994891865 51.06996870376102,-114.05272926768508 51.069862661660665,-114.05267107116904 51.06996682452169,-114.05267125802948 51.06991774969333)","{""type"":""MultiPoint"",""coordinates"":[[-114.0528002,51.0698338],[-114.0527522,51.0699148],[-114.0527307,51.0700222],[-114.0527499,51.0699687],[-114.0527293,51.0698627],[-114.0526711,51.0699668],[-114.0526713,51.0699177]]}",POINT (-114.05280024842114 51.0698337996709),,,,460 19 AV NE,221
BP2019-15066,Completed,2019-11-04,2019,2019-11-15,2020-11-13,2020,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,4 plex rowhouse and accessory buildings,,SHEMSHO CONSTRUCTION,SHEMSHO CONSTRUCTION,4,"$852,257",,2808 ERLTON ST SW,ERL,ERLTON,51.0285844,-114.0620188,4,Titled Parcel;Building;Building;Building,55 28 AV SW;53 28 AV SW;2810 ERLTON ST SW;2808 ERLTON ST SW,"MULTIPOINT (-114.06201875856794 51.028584404041226,-114.06197319284776 51.02854889169563,-114.06197339939894 51.02844721740897,-114.06197325332056 51.02849802760595)","{""type"":""MultiPoint"",""coordinates"":[[-114.0620188,51.0285844],[-114.0619732,51.0285489],[-114.0619734,51.0284472],[-114.0619733,51.028498]]}",POINT (-114.06201875856794 51.028584404041226),,,,ERLTON ST SW,222
BP2019-06913,Completed,2019-06-05,2019,2019-07-12,2022-07-15,2022,Commercial / Multi Family Project,Building,1606 - Ths Townhouse,Townhouse,Residential,New,New,New,Arrive At Crestmont - Building L,GRAVITY ARCHITECTURE,,PARTNERS DEVELOPMENT GROUP,6,"$1,162,075",,51 CRESTRIDGE CM SW,CRM,CRESTMONT,51.08086775,-114.2590511,13,Titled Parcel;Titled Parcel;Titled Parcel;Titled Parcel;Titled Parcel;Titled Parcel;Titled Parcel;Building;Building;Building;Building;Building;Building,12111 TRANS CANADA HI SW;53 CRESTRIDGE CM SW;59 CRESTRIDGE CM SW;57 CRESTRIDGE CM SW;55 CRESTRIDGE CM SW;51 CRESTRIDGE CM SW;61 CRESTRIDGE CM SW;53 CRESTRIDGE CM SW;55 CRESTRIDGE CM SW;61 CRESTRIDGE CM SW;59 CRESTRIDGE CM SW;51 CRESTRIDGE CM SW;57 CRESTRIDGE CM SW,"MULTIPOINT (-114.25905112326005 51.08086774593192,-114.27027116024365 51.08655080164845,-114.27031929101662 51.086712504781985,-114.27030010724977 51.08665861100004,-114.27028406366242 51.086604709955076,-114.27022748831943 51.08648797476991,-114.27025624112511 51.08677557836507,-114.2700930468917 51.08656405951927,-114.27009939482048 51.086617326742676,-114.27012752756936 51.08677899524347,-114.27012119068578 51.086727633811584,-114.27007763225049 51.08651271905385,-114.27011176136894 51.08666486261824)","{""type"":""MultiPoint"",""coordinates"":[[-114.2590511,51.0808677],[-114.2702712,51.0865508],[-114.2703193,51.0867125],[-114.2703001,51.0866586],[-114.2702841,51.0866047],[-114.2702275,51.086488],[-114.2702562,51.0867756],[-114.270093,51.0865641],[-114.2700994,51.0866173],[-114.2701275,51.086779],[-114.2701212,51.0867276],[-114.2700776,51.0865127],[-114.2701118,51.0866649]]}",POINT (-114.25905112326005 51.08086774593192),,,,CRESTRIDGE CM SW,223
